State,District,Population,Lat,Long
Georgia,Toombs,26830.0,32.12059861,-82.32957247
Georgia,Towns,12037.0,34.91369188,-83.74107459999998
Georgia,Treutlen,6901.0,32.40422134,-82.56904553
Georgia,Troup,69922.0,33.03349196,-85.02812115
Georgia,Turner,7985.0,31.71612656,-83.62069378
Georgia,Twiggs,8120.0,32.67435595,-83.43078662
Georgia,Union,24511.0,34.82995757,-83.98967069
Georgia,Upson,26320.0,32.87920671,-84.30024826
Georgia,Walker,69761.0,34.73376362,-85.30165174
Georgia,Walton,94593.0,33.78017694,-83.73552314
Georgia,Ware,35734.0,31.05449097,-82.42224148
Georgia,Warren,5254.0,33.41146451,-82.67795848
Georgia,Washington,20374.0,32.96711864,-82.79357039
Georgia,Wayne,29927.0,31.5521809,-81.91894878
Georgia,Webster,2607.0,32.04066113,-84.54742852
Georgia,Wheeler,7855.0,32.12009104,-82.72574721
Georgia,White,30798.0,34.64624278,-83.74905525
Georgia,Whitfield,104628.0,34.80987459,-84.96093476
Georgia,Wilcox,8635.0,31.97496928,-83.43438555
Georgia,Wilkes,9777.0,33.78290391,-82.74286107
Georgia,Wilkinson,8954.0,32.80291082,-83.17140684
Georgia,Worth,20247.0,31.55162306,-83.85090513
Idaho,Ada,481587.0,43.4526575,-116.24155159999998
Idaho,Adams,4294.0,44.89333571,-116.4545247
Idaho,Bannock,87808.0,42.67002716,-112.2233311
Idaho,Bear_Lake,6125.0,42.28269683,-111.32892379999998
Idaho,Benewah,9298.0,47.21754179,-116.6586851
Idaho,Bingham,46811.0,43.21672879999999,-112.3978437
Idaho,Blaine,23021.0,43.4085812,-113.9752658
Idaho,Boise,7831.0,43.98829931,-115.7309284
Idaho,Bonner,45739.0,48.29996017,-116.6017932
Idaho,Bonneville,119062.0,43.38713372,-111.6161537
Idaho,Boundary,12245.0,48.76684761,-116.4630179
Idaho,Butte,2597.0,43.72592209,-113.1735463
Idaho,Camas,1106.0,43.46665742,-114.8065892
Idaho,Canyon,229849.0,43.61970148,-116.70954990000001
Idaho,Caribou,7155.0,42.77149116,-111.5597683
Idaho,Cassia,24030.0,42.28347888,-113.6012409
Idaho,Clark,845.0,44.28496071,-112.35057040000001
Idaho,Clearwater,8756.0,46.67459924,-115.6622393
Idaho,Custer,4315.0,44.24186819,-114.2855494
Idaho,Elmore,27511.0,43.3507101,-115.4701578
Idaho,Franklin,13876.0,42.18332217,-111.81496659999999
Idaho,Fremont,13099.0,44.22800938,-111.48099429999999
Idaho,Gem,18112.0,44.06482372,-116.398376
Idaho,Gooding,15179.0,42.96927962,-114.81083059999999
Idaho,Idaho,16667.0,45.84721541,-115.4634436
Idaho,Jefferson,29871.0,43.82078483,-112.3131749
Idaho,Jerome,24412.0,42.68891267,-114.2655033
Idaho,Kootenai,165697.0,47.67282258,-116.7020872
Idaho,Latah,40108.0,46.81587887,-116.71136979999999
Idaho,Lemhi,8027.0,44.9438088,-113.9309747
Idaho,Lewis,3838.0,46.23315327,-116.434146
Idaho,Lincoln,5366.0,43.0012336,-114.1358773
Idaho,Madison,39907.0,43.78141028,-111.65384740000002
Idaho,Minidoka,21039.0,42.85518524,-113.6357257
Idaho,Nez_Perce,40408.0,46.32638236,-116.75009750000001
Idaho,Oneida,4531.0,42.19494279999999,-112.5407838
Idaho,Owyhee,11823.0,42.58016894,-116.16938710000001
Idaho,Payette,23951.0,44.00545243,-116.7647695
Idaho,Power,7681.0,42.69254894,-112.83957420000002
Idaho,Shoshone,12882.0,47.35364087,-115.89167490000001
Idaho,Teton,12142.0,43.75303583,-111.2056773
Idaho,Twin_Falls,86878.0,42.35440512,-114.6685381
Idaho,Valley,11392.0,44.76728382,-115.5676773
Idaho,Washington,10194.0,44.45275475,-116.78476880000001
Illinois,Adams,65435.0,39.98815591,-91.18786813
Illinois,Alexander,5761.0,37.18049267,-89.32910838
Illinois,Bond,16426.0,38.88829622,-89.43534887
Illinois,Boone,53544.0,42.32359279,-88.82345779
Illinois,Brown,6578.0,39.96209138,-90.75068024
Illinois,Bureau,32628.0,41.40385234,-89.5283051
Illinois,Calhoun,4739.0,39.16840183,-90.66330078
Illinois,Carroll,14305.0,42.06823429,-89.93395545
Illinois,Cass,12147.0,39.96991073,-90.24734436
Illinois,Champaign,209689.0,40.13919438,-88.20046615
Illinois,Christian,32304.0,39.54581621,-89.27780482
Illinois,Clark,15441.0,39.33425789,-87.78705622
Illinois,Clay,13184.0,38.75388572,-88.48914513
Illinois,Clinton,37562.0,38.60704876,-89.42385254
Illinois,Coles,50621.0,39.51949084,-88.22358557
Illinois,Cook,5150233.0,41.84144849,-87.81658794
Illinois,Crawford,18667.0,39.0032229,-87.75954624
Illinois,Cumberland,10766.0,39.27432424,-88.2401158
Illinois,De_Witt,15638.0,40.17514519,-88.90959682
Illinois,DeKalb,104897.0,41.89373302,-88.76958483
Illinois,Douglas,19465.0,39.76768052,-88.21854195
Illinois,DuPage,922921.0,41.85116968,-88.08642662
Illinois,Edgar,17161.0,39.6809186,-87.74759563
Illinois,Edwards,6395.0,38.41353228,-88.05720863
Illinois,Effingham,34008.0,39.05935711,-88.58969584
Illinois,Fayette,21336.0,39.00072038,-89.02452658
Illinois,Ford,12961.0,40.59706922,-88.22350769
Illinois,Franklin,38469.0,37.99189086,-88.92567818
Illinois,Fulton,34340.0,40.47289135,-90.20862357
Illinois,Gallatin,4828.0,37.76430935,-88.22953869
Illinois,Greene,12969.0,39.35907414,-90.388865
Illinois,Grundy,51054.0,41.28569601,-88.41905692
Illinois,Hamilton,8116.0,38.08163641,-88.53883373
Illinois,Hancock,17708.0,40.40423981,-91.16313899
Illinois,Hardin,3821.0,37.51810645,-88.26873022
Illinois,Henderson,6646.0,40.81908672,-90.92491462
Illinois,Henry,48913.0,41.3533994,-90.13296166
Illinois,Iroquois,27114.0,40.74717633,-87.82466784
Illinois,Jackson,56750.0,37.78595185,-89.38232563
Illinois,Jasper,9610.0,39.01054275,-88.15437049
Illinois,Jefferson,37684.0,38.29980057,-88.9240025
Illinois,Jersey,21773.0,39.08869046,-90.35393073
Illinois,Jo_Daviess,21235.0,42.36542373,-90.21094405
Illinois,Johnson,12417.0,37.45939802,-88.88165419
Illinois,Kane,532403.0,41.93842729,-88.42861412
Illinois,Kankakee,109862.0,41.13746989,-87.86205334
Illinois,Kendall,128990.0,41.59081014,-88.42869583
Illinois,Knox,49699.0,40.93148779,-90.21330340000002
Illinois,LaSalle,108669.0,41.34426129999999,-88.88633881
Illinois,Lake,696535.0,42.3224907,-88.00367925
Illinois,Lawrence,15678.0,38.71987914,-87.72884035
Illinois,Lee,34096.0,41.74583951,-89.29977132
Illinois,Livingston,35648.0,40.89188292,-88.55784752
Illinois,Logan,28618.0,40.12581572,-89.36638784
Illinois,Macon,104009.0,39.86064913,-88.96342505
Illinois,Macoupin,44926.0,39.26119767,-89.92424028
Illinois,Madison,262966.0,38.83042506,-89.90422563
Illinois,Marion,37205.0,38.64963204,-88.91899208
Illinois,Marshall,11438.0,41.0327901,-89.34510444
Illinois,Mason,13359.0,40.23917274,-89.91824452
Illinois,Massac,13772.0,37.22078441,-88.71036614
Illinois,McDonough,29682.0,40.45674722,-90.67775541
Illinois,McHenry,307774.0,42.32451172,-88.45248227
Illinois,McLean,171517.0,40.48996987,-88.84621113
Illinois,Menard,12196.0,40.02742725,-89.80246001
Illinois,Mercer,15437.0,41.20596782,-90.74290052
Illinois,Monroe,34637.0,38.27594376,-90.17761038
Illinois,Montgomery,28414.0,39.23198845,-89.47809254
Illinois,Morgan,33658.0,39.71654544,-90.20255104
Illinois,Moultrie,14501.0,39.64187451,-88.62099969
Illinois,Ogle,50643.0,42.04165196,-89.32184679
Illinois,Peoria,179179.0,40.78702156,-89.76078901
Illinois,Perry,20916.0,38.08510853,-89.36856219
Illinois,Piatt,16344.0,40.01360584,-88.59319339
Illinois,Pike,15561.0,39.62265059,-90.8877017
Illinois,Pope,4177.0,37.41391284,-88.56152109
Illinois,Pulaski,5335.0,37.22631423,-89.13085001
Illinois,Putnam,5739.0,41.2013541,-89.2869272
Illinois,Randolph,31782.0,38.05095369,-89.82512254
Illinois,Richland,15513.0,38.71240969,-88.08475366
Illinois,Rock_Island,141879.0,41.46613806,-90.57042164
Illinois,Saline,23491.0,37.75332999,-88.54119706
Illinois,Sangamon,194672.0,39.75836914,-89.65872023
Illinois,Schuyler,6768.0,40.157179799999994,-90.61114163
Illinois,Scott,4951.0,39.642916899999996,-90.47814431
Illinois,Shelby,21634.0,39.39133527,-88.80611122
Illinois,St._Clair,259686.0,38.46996033,-89.93063427
Illinois,Stark,5342.0,41.09309773,-89.79745866
Illinois,Stephenson,44498.0,42.35129217,-89.662598
Illinois,Tazewell,131803.0,40.50716185,-89.51404662
Illinois,Union,16653.0,37.47119609,-89.25548938
Illinois,Vermilion,75758.0,40.18417171,-87.73384359
Illinois,Wabash,11520.0,38.44272901,-87.84922065
Illinois,Warren,16844.0,40.84925021,-90.6147432
Illinois,Washington,13887.0,38.35309213,-89.40982703
Illinois,Wayne,16215.0,38.42955355,-88.42586459
Illinois,White,13537.0,38.08706198,-88.17657461
Illinois,Whiteside,55175.0,41.75509713,-89.91556058
Illinois,Will,690743.0,41.44619267,-87.97862712
Illinois,Williamson,66597.0,37.73033511,-88.92994027
Illinois,Winnebago,282572.0,42.33641854,-89.16085327
Illinois,Woodford,38459.0,40.78579374,-89.20973757
Indiana,Adams,35777.0,40.7457653,-84.93671406
Indiana,Allen,379299.0,41.09194313,-85.06800636
Indiana,Bartholomew,83779.0,39.20744865,-85.89558181
Indiana,Benton,8748.0,40.60626947,-87.31093999
Indiana,Blackford,11758.0,40.47388153,-85.32499702
Indiana,Boone,67843.0,40.0509304,-86.46841646
Indiana,Brown,15092.0,39.19605589,-86.22868909
Indiana,Carroll,20257.0,40.580783200000006,-86.56198812
Indiana,Cass,37689.0,40.76135835,-86.34830753
Indiana,Clark,118302.0,38.48015445,-85.70510334
Indiana,Clay,26225.0,39.39561833,-87.11723506
Indiana,Clinton,32399.0,40.30319754,-86.47277257
Indiana,Crawford,10577.0,38.28814402,-86.44518825
Indiana,Daviess,33351.0,38.70186039,-87.07185406
Indiana,DeKalb,43475.0,41.39804622,-84.99906934
Indiana,Dearborn,49458.0,39.14647946,-84.97333539
Indiana,Decatur,26559.0,39.30712658,-85.50087166
Indiana,Delaware,114135.0,40.22787247,-85.39732772
Indiana,Dubois,42736.0,38.36597551,-86.87924170000002
Indiana,Elkhart,206341.0,41.59761169,-85.85875695
Indiana,Fayette,23102.0,39.63684962,-85.17797541
Indiana,Floyd,78522.0,38.32117957,-85.90385377
Indiana,Fountain,16346.0,40.12361933,-87.24217689
Indiana,Franklin,22758.0,39.4142482,-85.06062647
Indiana,Fulton,19974.0,41.0469907,-86.26252745
Indiana,Gibson,33659.0,38.30393723,-87.58054938
Indiana,Grant,65769.0,40.51587228,-85.65468702
Indiana,Greene,31922.0,39.03630547,-86.96223202
Indiana,Hamilton,338011.0,40.07306535,-86.05244729
Indiana,Hancock,78168.0,39.82304555,-85.77566351
Indiana,Harrison,40515.0,38.19467379,-86.10948271
Indiana,Hendricks,170311.0,39.76719009,-86.51037283
Indiana,Henry,47972.0,39.93029017,-85.39625719
Indiana,Howard,82544.0,40.48527731,-86.11351892
Indiana,Huntington,36520.0,40.82907273,-85.48822092
Indiana,Jackson,44231.0,38.90915820000001,-86.03851889
Indiana,Jasper,33562.0,41.02078733,-87.11553319
Indiana,Jay,20436.0,40.43781032,-85.00576229
Indiana,Jefferson,32308.0,38.78576239,-85.43633383
Indiana,Jennings,27735.0,38.99588883,-85.62710784
Indiana,Johnson,158167.0,39.48994426,-86.10149107
Indiana,Knox,36594.0,38.68861576,-87.4194665
Indiana,Kosciusko,79456.0,41.24521668,-85.86312322
Indiana,LaGrange,39614.0,41.64232188,-85.42674232
Indiana,LaPorte,109888.0,41.54366008,-86.74072188
Indiana,Lake,485493.0,41.41874274,-87.38277575
Indiana,Lawrence,45370.0,38.84112637,-86.48361629
Indiana,Madison,129569.0,40.16143691,-85.71964711
Indiana,Marion,964582.0,39.78163624,-86.13826325
Indiana,Marshall,46258.0,41.32467367,-86.26185087
Indiana,Martin,10255.0,38.7099921,-86.80373186
Indiana,Miami,35516.0,40.76940965,-86.04525048
Indiana,Monroe,148431.0,39.16130004,-86.52414358
Indiana,Montgomery,38338.0,40.04034823,-86.89335024
Indiana,Morgan,70489.0,39.47899078,-86.44573375
Indiana,Newton,13984.0,40.95610449,-87.39635768
Indiana,Noble,47744.0,41.39672484,-85.41966713
Indiana,Ohio,5875.0,38.955304999999996,-84.96515993
Indiana,Orange,19646.0,38.54118920000001,-86.49523093
Indiana,Owen,20799.0,39.31145587,-86.83900724
Indiana,Parke,16937.0,39.77202286,-87.20375833
Indiana,Perry,19169.0,38.07809328,-86.63741946
Indiana,Pike,12389.0,38.40112197,-87.23574907
Indiana,Porter,170389.0,41.45986947,-87.06848888
Indiana,Posey,25427.0,38.02097333,-87.86480429
Indiana,Pulaski,12353.0,41.04166107,-86.69890683
Indiana,Putnam,37576.0,39.66437981,-86.84517605
Indiana,Randolph,24665.0,40.15734772,-85.01139319
Indiana,Ripley,28324.0,39.10235626,-85.26212744
Indiana,Rush,16581.0,39.62002287,-85.4655599
Indiana,Scott,23873.0,38.68672078,-85.74627859
Indiana,Shelby,44729.0,39.52305623,-85.79158570000001
Indiana,Spencer,20277.0,38.01519732,-87.0079644
Indiana,St._Joseph,271826.0,41.61756781,-86.29040834
Indiana,Starke,22995.0,41.27890281,-86.64686895
Indiana,Steuben,34594.0,41.64423868,-85.00101094
Indiana,Sullivan,20669.0,39.08952258,-87.41414469
Indiana,Switzerland,10751.0,38.82767338,-85.03022429
Indiana,Tippecanoe,195732.0,40.38872739,-86.89413959
Indiana,Tipton,15148.0,40.31123252,-86.05234925
Indiana,Union,7054.0,39.62550777,-84.92497066
Indiana,Vanderburgh,181451.0,38.02658833,-87.58763124
Indiana,Vermillion,15498.0,39.8523352,-87.46160542
Indiana,Vigo,107038.0,39.42944561,-87.39169027
Indiana,Wabash,30996.0,40.84704239,-85.79328272
Indiana,Warren,8265.0,40.34728141,-87.35602659
Indiana,Warrick,62998.0,38.08922676,-87.2716085
Indiana,Washington,28036.0,38.60219804,-86.1049363
Indiana,Wayne,65884.0,39.863344399999995,-85.01044989
Indiana,Wells,28296.0,40.72934187,-85.22132966
Indiana,White,24102.0,40.74911165,-86.86492015
Indiana,Whitley,33964.0,41.13863784,-85.50791236
Iowa,Adair,7152.0,41.33075609,-94.47105874
Iowa,Adams,3602.0,41.02903567,-94.69932645
Iowa,Allamakee,13687.0,43.28383218,-91.37860922
Iowa,Appanoose,12426.0,40.74324454,-92.86865906
Iowa,Audubon,5496.0,41.6844628,-94.90581859
Iowa,Benton,25645.0,42.08011739,-92.06463573
Iowa,Black_Hawk,131228.0,42.4704581,-92.30524729
Iowa,Boone,26234.0,42.03657094,-93.9313999
Iowa,Bremer,25062.0,42.77461496,-92.31795937
